personnel_id,week,duty_hours,consecutive_duty_days,overtime_hours,workload_score,sleep_hours,fatigue_score,stress_score,mood_score,emotional_exhaustion,attendance_score,activity_level,performance_score,social_withdrawal,behavioral_change,age,service_years,rank_level,transfer_frequency,training_hours,deployment_days,deployment_frequency,operational_exposure,leave_days,days_since_last_leave,leave_frequency,stress_risk_score,stress_risk,burnout_risk_score,burnout_risk
P3166,12,63,5,18,6.3,7.1,6.9,5.9,3.3,6.6,87.6,100.0,80.0,3.3,1.7,31,1,Intermediate,2,15.4,120,0,2,5,12,2,53.3,Moderate,57.2,Moderate
P3167,1,53,13,8,3.5,6.5,5.9,3.2,7.7,4.2,92.3,86.8,78.5,3.5,4.2,43,4,Intermediate,1,2.3,44,0,2,4,23,0,41.0,Moderate,46.8,Moderate
P3167,2,50,4,5,2.4,7.6,6.2,5.2,5.8,7.2,90.1,86.1,82.4,5.3,3.4,43,4,Intermediate,1,2.3,44,0,2,4,23,0,38.6,Moderate,39.3,Moderate
P3167,3,63,2,18,4.4,6.7,6.4,3.6,6.8,5.9,88.9,96.7,81.0,2.4,2.3,43,4,Intermediate,1,2.3,44,0,2,4,23,0,44.6,Moderate,41.0,Moderate
P3167,4,63,2,18,5.6,7.5,6.5,6.2,7.8,5.5,93.7,95.6,73.6,2.4,1.0,43,4,Intermediate,1,2.3,44,0,2,4,23,0,42.6,Moderate,44.8,Moderate
P3167,5,56,6,11,4.2,6.2,4.8,5.4,5.5,4.6,91.1,92.6,66.0,3.3,1.2,43,4,Intermediate,1,2.3,44,0,2,4,23,0,42.6,Moderate,50.3,Moderate
P3167,6,52,8,7,5.1,6.1,6.9,7.3,3.7,7.3,95.7,94.6,72.4,3.2,3.1,43,4,Intermediate,1,2.3,44,0,2,4,23,0,61.9,High,57.7,Moderate
P3167,7,70,9,25,6.1,7.0,3.4,6.5,6.0,4.6,93.9,74.3,86.6,5.3,3.5,43,4,Intermediate,1,2.3,44,0,2,4,23,0,44.9,Moderate,40.1,Moderate
P3167,8,68,2,23,8.1,6.1,6.0,7.2,3.7,7.4,95.3,100.0,71.7,3.0,1.9,43,4,Intermediate,1,2.3,44,0,2,4,23,0,61.6,High,54.6,Moderate
P3167,9,36,9,0,3.1,6.9,5.8,6.2,5.8,7.1,88.7,97.7,83.9,4.1,1.7,43,4,Intermediate,1,2.3,44,0,2,4,23,0,44.2,Moderate,49.5,Moderate
P3167,10,61,13,16,7.1,6.9,3.5,5.6,6.2,4.4,89.5,98.8,59.5,4.3,1.5,43,4,Intermediate,1,2.3,44,0,2,4,23,0,52.4,Moderate,53.3,Moderate
P3167,11,68,9,23,5.7,7.1,5.3,4.3,6.0,4.8,88.3,94.0,85.2,2.8,2.1,43,4,Intermediate,1,2.3,44,0,2,4,23,0,47.3,Moderate,51.3,Moderate
P3167,12,62,11,17,2.9,7.6,4.5,5.5,4.6,4.3,75.6,83.0,83.7,3.3,2.1,43,4,Intermediate,1,2.3,44,0,2,4,23,0,39.8,Moderate,37.4,Moderate
P3168,1,52,5,7,3.6,6.4,5.9,4.9,5.2,5.7,91.1,95.1,71.8,4.2,1.0,50,7,Intermediate,1,11.5,10,3,6,0,12,1,40.9,Moderate,40.3,Moderate
P3168,2,56,5,11,4.9,6.7,5.0,5.5,4.7,5.3,90.4,100.0,68.3,4.4,2.9,50,7,Intermediate,1,11.5,10,3,6,0,12,1,44.5,Moderate,44.6,Moderate
P3168,3,45,8,0,2.4,6.5,6.0,5.2,6.6,4.9,99.5,86.0,80.4,3.8,4.0,50,7,Intermediate,1,11.5,10,3,6,0,12,1,36.5,Moderate,44.0,Moderate
P3168,4,66,9,21,6.9,6.2,7.5,2.5,6.2,3.5,81.1,100.0,58.1,4.3,1.0,50,7,Intermediate,1,11.5,10,3,6,0,12,1,49.2,Moderate,48.7,Moderate
P3168,5,35,8,0,2.2,7.7,6.0,4.6,6.5,5.0,91.6,94.1,85.5,3.0,2.1,50,7,Intermediate,1,11.5,10,3,6,0,12,1,32.4,Moderate,29.9,Low
P3168,6,41,14,0,1.5,7.0,5.9,5.5,4.9,5.6,89.7,100.0,87.8,5.9,2.5,50,7,Intermediate,1,11.5,10,3,6,0,12,1,42.2,Moderate,37.2,Moderate
P3168,7,53,6,8,3.4,6.7,3.4,7.8,3.3,5.0,96.4,100.0,70.7,4.6,1.8,50,7,Intermediate,1,11.5,10,3,6,0,12,1,41.0,Moderate,29.7,Low
P3168,8,70,9,25,7.3,8.1,3.1,4.7,5.0,4.6,93.9,93.4,61.7,3.2,2.4,50,7,Intermediate,1,11.5,10,3,6,0,12,1,39.9,Moderate,35.1,Moderate
P3168,9,59,11,14,3.5,5.7,5.3,7.2,4.3,6.2,94.0,87.1,74.1,3.3,3.6,50,7,Intermediate,1,11.5,10,3,6,0,12,1,55.2,High,46.8,Moderate
P3168,10,52,5,7,4.1,6.7,4.1,8.5,5.3,7.8,95.4,100.0,59.4,1.6,1.0,50,7,Intermediate,1,11.5,10,3,6,0,12,1,46.5,Moderate,38.4,Moderate
P3168,11,39,14,0,1.2,6.8,3.8,4.6,6.2,4.3,73.1,92.5,68.3,5.4,2.2,50,7,Intermediate,1,11.5,10,3,6,0,12,1,27.1,Low,38.8,Moderate
P3168,12,49,3,4,1.7,6.4,4.3,3.0,6.4,3.8,95.5,99.2,93.1,6.1,2.1,50,7,Intermediate,1,11.5,10,3,6,0,12,1,23.9,Low,27.6,Low
P3169,1,38,4,0,1.4,7.8,4.4,8.2,5.2,6.6,80.1,72.0,83.6,1.4,2.5,25,4,Intermediate,1,4.1,40,1,1,6,50,0,39.3,Moderate,32.9,Moderate
P3169,2,47,11,2,4.8,8.0,3.7,6.5,5.6,4.3,85.7,77.4,92.2,1.6,3.9,25,4,Intermediate,1,4.1,40,1,1,6,50,0,42.6,Moderate,34.4,Moderate
P3169,3,64,2,19,5.7,7.2,7.4,4.2,6.0,6.6,96.6,74.2,67.0,2.9,4.0,25,4,Intermediate,1,4.1,40,1,1,6,50,0,50.0,Moderate,46.6,Moderate
P3169,4,59,12,14,3.9,7.9,5.9,6.5,4.6,6.8,87.2,75.9,84.9,2.7,4.6,25,4,Intermediate,1,4.1,40,1,1,6,50,0,45.4,Moderate,41.5,Moderate
P3169,5,39,6,0,1.4,6.3,6.6,6.5,3.0,7.3,98.9,66.3,81.7,2.2,3.1,25,4,Intermediate,1,4.1,40,1,1,6,50,0,45.8,Moderate,40.5,Moderate
P3169,6,48,14,3,5.1,6.2,7.0,6.9,5.1,6.6,88.3,70.5,69.2,2.1,4.2,25,4,Intermediate,1,4.1,40,1,1,6,50,0,60.7,High,63.3,High
P3169,7,49,5,4,1.8,8.9,3.2,3.7,6.8,1.4,83.8,62.7,89.7,6.3,5.2,25,4,Intermediate,1,4.1,40,1,1,6,50,0,23.3,Low,27.7,Low
P3169,8,58,4,13,6.3,7.8,5.5,4.1,4.7,4.5,81.4,74.7,94.1,2.7,4.7,25,4,Intermediate,1,4.1,40,1,1,6,50,0,43.6,Moderate,45.2,Moderate
P3169,9,61,2,16,3.2,6.6,4.2,6.6,5.0,6.3,96.8,75.2,81.5,4.5,4.5,25,4,Intermediate,1,4.1,40,1,1,6,50,0,42.4,Moderate,36.8,Moderate
P3169,10,48,10,3,4.2,6.8,6.9,5.1,4.9,7.0,97.6,73.1,85.7,1.5,3.7,25,4,Intermediate,1,4.1,40,1,1,6,50,0,52.5,Moderate,57.8,Moderate
P3169,11,41,2,0,1.0,6.5,7.4,5.9,4.7,6.6,89.3,70.4,60.4,5.0,5.4,25,4,Intermediate,1,4.1,40,1,1,6,50,0,42.8,Moderate,40.2,Moderate
P3169,12,58,4,13,3.2,5.1,7.6,4.6,6.3,5.1,100.0,71.4,97.3,3.6,3.3,25,4,Intermediate,1,4.1,40,1,1,6,50,0,46.1,Moderate,51.2,Moderate
P3170,1,48,13,3,2.8,8.3,2.0,2.4,7.7,3.2,89.0,78.8,89.1,4.7,5.0,27,6,Intermediate,1,17.6,5,4,2,6,28,1,23.0,Low,24.2,Low
P3170,2,69,6,24,6.9,5.8,4.3,1.0,7.6,1.0,92.5,79.6,85.2,3.6,4.8,27,6,Intermediate,1,17.6,5,4,2,6,28,1,34.9,Moderate,41.1,Moderate
P3170,3,42,8,0,1.0,7.8,2.3,6.5,3.9,4.5,75.6,65.8,88.1,1.3,3.9,27,6,Intermediate,1,17.6,5,4,2,6,28,1,32.6,Moderate,18.7,Low
P3170,4,44,3,0,2.7,6.0,3.6,5.6,5.4,4.7,92.1,79.1,80.1,4.7,3.5,27,6,Intermediate,1,17.6,5,4,2,6,28,1,35.8,Moderate,31.4,Moderate
P3170,5,48,12,3,4.7,7.1,5.6,5.2,6.1,4.3,83.6,82.1,69.6,4.4,3.9,27,6,Intermediate,1,17.6,5,4,2,6,28,1,48.2,Moderate,42.7,Moderate
P3170,6,52,4,7,2.8,6.6,3.6,5.8,4.8,3.2,96.1,72.0,66.7,5.1,3.4,27,6,Intermediate,1,17.6,5,4,2,6,28,1,35.8,Moderate,33.2,Moderate
P3170,7,48,4,3,2.5,7.3,3.8,3.9,4.3,2.6,94.2,86.2,100.0,3.1,2.6,27,6,Intermediate,1,17.6,5,4,2,6,28,1,27.7,Low,23.0,Low
P3170,8,67,5,22,5.3,5.0,5.7,3.3,6.6,3.6,91.6,80.4,85.1,3.2,2.3,27,6,Intermediate,1,17.6,5,4,2,6,28,1,48.5,Moderate,49.4,Moderate
P3170,9,64,10,19,5.5,7.3,3.0,3.2,6.2,3.1,94.0,74.5,68.4,2.3,2.6,27,6,Intermediate,1,17.6,5,4,2,6,28,1,36.3,Moderate,32.2,Moderate
P3170,10,66,5,21,4.1,7.3,3.8,2.0,7.3,2.7,85.7,65.9,90.0,1.5,3.1,27,6,Intermediate,1,17.6,5,4,2,6,28,1,29.9,Low,30.9,Moderate
P3170,11,54,10,9,3.6,6.5,5.4,3.2,7.0,3.7,85.1,55.2,76.2,4.4,5.3,27,6,Intermediate,1,17.6,5,4,2,6,28,1,41.4,Moderate,45.6,Moderate
P3170,12,59,10,14,4.7,6.6,1.9,4.5,5.7,4.5,100.0,88.1,82.4,4.6,3.2,27,6,Intermediate,1,17.6,5,4,2,6,28,1,36.9,Moderate,33.5,Moderate
P3171,1,63,10,18,6.2,8.3,3.9,2.0,7.3,4.2,91.4,85.0,93.9,4.2,2.6,28,2,Intermediate,2,7.5,40,4,5,14,22,2,34.0,Moderate,34.6,Moderate
P3171,2,70,9,25,7.2,9.0,2.9,5.4,5.0,5.2,95.8,78.3,67.8,3.7,3.5,28,2,Intermediate,2,7.5,40,4,5,14,22,2,40.3,Moderate,41.6,Moderate
P3171,3,62,10,17,5.4,7.7,3.7,5.1,5.6,4.9,88.0,70.3,65.9,5.5,3.6,28,2,Intermediate,2,7.5,40,4,5,14,22,2,41.1,Moderate,40.0,Moderate
P3171,4,58,8,13,3.0,7.0,6.9,4.9,7.8,6.1,100.0,86.9,73.1,4.1,3.6,28,2,Intermediate,2,7.5,40,4,5,14,22,2,43.1,Moderate,40.1,Moderate
P3171,5,50,2,5,4.9,6.4,6.8,9.3,2.9,7.6,100.0,53.5,82.4,3.3,5.2,28,2,Intermediate,2,7.5,40,4,5,14,22,2,56.6,High,55.0,Moderate
P3171,6,37,2,0,1.0,6.9,5.3,4.9,6.2,4.7,90.1,91.8,92.7,3.6,3.1,28,2,Intermediate,2,7.5,40,4,5,14,22,2,34.1,Moderate,28.3,Low
P3171,7,38,5,0,1.9,8.6,3.6,8.6,4.5,6.6,88.3,78.7,72.7,3.4,3.3,28,2,Intermediate,2,7.5,40,4,5,14,22,2,34.6,Moderate,29.5,Low
P3171,8,58,3,13,4.5,6.5,6.9,6.1,5.7,7.8,100.0,83.6,81.6,4.0,1.5,28,2,Intermediate,2,7.5,40,4,5,14,22,2,47.1,Moderate,50.1,Moderate
P3171,9,43,13,0,3.2,6.0,5.7,6.5,5.2,7.1,90.0,85.3,75.3,6.3,3.4,28,2,Intermediate,2,7.5,40,4,5,14,22,2,52.6,Moderate,50.3,Moderate
P3171,10,40,5,0,1.9,7.3,2.7,4.9,5.9,4.1,99.5,98.8,48.2,3.6,2.2,28,2,Intermediate,2,7.5,40,4,5,14,22,2,33.1,Moderate,27.0,Low
P3171,11,45,6,0,2.9,8.0,4.4,5.3,6.3,5.6,93.7,84.2,90.5,4.1,2.9,28,2,Intermediate,2,7.5,40,4,5,14,22,2,34.8,Moderate,34.8,Moderate
P3171,12,69,13,24,3.5,5.7,5.1,4.5,6.0,6.0,94.8,81.1,87.5,4.6,4.3,28,2,Intermediate,2,7.5,40,4,5,14,22,2,46.3,Moderate,51.3,Moderate
P3172,1,35,8,0,1.0,6.6,3.9,2.9,6.1,2.7,92.2,78.8,99.8,3.2,3.1,43,15,Intermediate,0,15.6,42,1,4,9,60,3,30.9,Moderate,29.7,Low
P3172,2,69,12,24,6.3,6.8,3.9,5.3,4.2,4.8,90.8,78.4,92.1,6.7,5.6,43,15,Intermediate,0,15.6,42,1,4,9,60,3,47.7,Moderate,50.1,Moderate
P3172,3,65,9,20,5.7,7.0,4.2,2.1,8.8,3.1,93.9,90.9,58.2,2.4,3.3,43,15,Intermediate,0,15.6,42,1,4,9,60,3,36.6,Moderate,46.5,Moderate
P3172,4,53,14,8,3.7,5.8,4.3,6.4,4.9,4.9,93.0,89.6,100.0,4.8,2.0,43,15,Intermediate,0,15.6,42,1,4,9,60,3,51.5,Moderate,49.2,Moderate
P3172,5,57,2,12,3.9,6.2,4.6,6.4,5.5,5.9,84.6,64.9,82.6,2.9,5.7,43,15,Intermediate,0,15.6,42,1,4,9,60,3,47.5,Moderate,43.2,Moderate
P3172,6,57,13,12,4.3,6.8,5.6,5.9,7.8,6.1,85.4,76.1,81.5,3.9,5.6,43,15,Intermediate,0,15.6,42,1,4,9,60,3,48.2,Moderate,52.0,Moderate
P3172,7,39,2,0,3.2,7.1,2.7,3.6,7.4,4.1,90.8,71.9,80.4,6.6,4.2,43,15,Intermediate,0,15.6,42,1,4,9,60,3,39.0,Moderate,31.6,Moderate
P3172,8,47,7,2,2.7,7.1,4.4,4.7,5.5,5.0,100.0,68.8,77.6,4.7,2.9,43,15,Intermediate,0,15.6,42,1,4,9,60,3,37.1,Moderate,41.8,Moderate
P3172,9,69,12,24,6.0,7.5,5.4,5.4,7.2,5.8,87.3,79.2,80.9,1.1,3.1,43,15,Intermediate,0,15.6,42,1,4,9,60,3,52.1,Moderate,49.2,Moderate
P3172,10,48,14,3,5.1,8.0,2.1,8.1,3.4,6.2,85.7,83.5,100.0,4.1,2.6,43,15,Intermediate,0,15.6,42,1,4,9,60,3,47.9,Moderate,45.2,Moderate
P3172,11,35,11,0,1.0,7.1,5.0,5.6,6.0,4.9,88.0,70.4,60.3,1.4,4.7,43,15,Intermediate,0,15.6,42,1,4,9,60,3,38.3,Moderate,42.7,Moderate
P3172,12,49,4,4,2.0,5.3,6.0,4.2,7.1,6.0,86.8,71.0,85.5,3.5,5.0,43,15,Intermediate,0,15.6,42,1,4,9,60,3,42.7,Moderate,41.6,Moderate
P3173,1,67,10,22,6.4,7.9,5.2,5.4,4.8,4.8,83.2,82.4,78.7,3.7,2.5,42,20,Senior,0,14.6,60,1,8,2,36,4,49.2,Moderate,47.6,Moderate
P3173,2,59,7,14,4.7,5.9,5.6,6.6,4.0,5.3,90.2,80.0,66.7,2.7,5.1,42,20,Senior,0,14.6,60,1,8,2,36,4,55.0,High,53.6,Moderate
P3173,3,42,7,0,4.0,6.9,5.4,4.2,7.2,4.2,90.5,78.5,82.3,4.3,2.6,42,20,Senior,0,14.6,60,1,8,2,36,4,40.0,Moderate,48.0,Moderate
P3173,4,47,10,2,3.9,7.1,5.6,6.0,5.3,5.0,86.8,89.1,67.0,3.8,2.1,42,20,Senior,0,14.6,60,1,8,2,36,4,47.5,Moderate,46.5,Moderate
P3173,5,70,11,25,6.2,6.3,6.5,3.5,8.5,5.5,88.7,81.2,78.6,3.4,4.2,42,20,Senior,0,14.6,60,1,8,2,36,4,52.4,Moderate,55.3,Moderate
P3173,6,45,8,0,2.4,8.1,5.2,9.2,3.9,8.7,93.1,86.1,61.8,4.4,1.0,42,20,Senior,0,14.6,60,1,8,2,36,4,47.9,Moderate,44.7,Moderate
P3173,7,48,8,3,2.7,8.0,3.8,3.4,5.4,3.0,90.5,90.2,87.4,5.3,2.2,42,20,Senior,0,14.6,60,1,8,2,36,4,25.0,Low,33.1,Moderate
P3173,8,41,5,0,4.1,6.6,6.7,3.5,4.1,2.6,93.1,78.9,65.0,4.0,3.6,42,20,Senior,0,14.6,60,1,8,2,36,4,41.6,Moderate,44.1,Moderate
P3173,9,57,10,12,4.9,7.7,2.9,9.3,4.1,8.6,90.9,72.7,94.3,2.9,2.6,42,20,Senior,0,14.6,60,1,8,2,36,4,54.5,Moderate,46.5,Moderate
P3173,10,58,12,13,6.1,7.2,4.6,6.3,2.9,5.1,87.3,83.1,86.6,3.2,2.4,42,20,Senior,0,14.6,60,1,8,2,36,4,56.4,High,53.8,Moderate
P3173,11,38,7,0,2.0,7.9,5.3,6.7,5.5,6.4,95.4,73.9,85.1,2.0,4.5,42,20,Senior,0,14.6,60,1,8,2,36,4,35.5,Moderate,39.6,Moderate
P3173,12,43,10,0,4.1,7.5,5.9,3.3,8.1,3.5,100.0,75.6,73.6,2.9,3.7,42,20,Senior,0,14.6,60,1,8,2,36,4,35.2,Moderate,42.4,Moderate
P3174,1,42,9,0,2.9,8.5,4.6,6.3,4.9,4.8,91.4,91.5,86.9,3.7,2.3,21,1,Junior,0,11.2,91,2,7,5,14,2,41.8,Moderate,35.6,Moderate
P3174,2,59,8,14,2.5,6.6,4.4,6.6,5.3,5.8,94.9,99.0,73.7,1.7,3.0,21,1,Junior,0,11.2,91,2,7,5,14,2,43.7,Moderate,40.4,Moderate
P3174,3,49,8,4,3.6,6.8,4.6,5.6,3.6,4.5,74.5,92.8,100.0,2.3,1.7,21,1,Junior,0,11.2,91,2,7,5,14,2,42.4,Moderate,40.8,Moderate
P3174,4,68,12,23,6.6,6.3,7.0,6.5,5.3,6.9,89.6,100.0,73.1,1.0,2.3,21,1,Junior,0,11.2,91,2,7,5,14,2,62.9,High,63.5,High
P3174,5,42,4,0,3.3,7.0,6.0,6.1,4.7,7.7,86.4,100.0,93.5,1.0,1.4,21,1,Junior,0,11.2,91,2,7,5,14,2,47.6,Moderate,44.4,Moderate
P3174,6,44,2,0,3.5,7.2,3.6,4.2,6.6,2.9,100.0,100.0,62.9,2.4,2.4,21,1,Junior,0,11.2,91,2,7,5,14,2,33.3,Moderate,33.0,Moderate
P3174,7,47,6,2,3.3,6.4,5.3,6.6,3.8,6.2,83.3,100.0,89.6,2.8,1.3,21,1,Junior,0,11.2,91,2,7,5,14,2,51.6,Moderate,45.9,Moderate
P3174,8,37,10,0,1.2,8.1,2.1,6.2,5.1,3.6,95.4,95.7,83.1,1.0,1.2,21,1,Junior,0,11.2,91,2,7,5,14,2,33.2,Moderate,22.0,Low
P3174,9,41,6,0,3.9,6.4,5.3,4.6,5.4,4.7,92.7,87.8,100.0,1.5,3.2,21,1,Junior,0,11.2,91,2,7,5,14,2,42.6,Moderate,50.3,Moderate
P3174,10,64,5,19,5.7,8.2,2.5,5.5,5.1,5.1,87.6,85.3,70.5,3.2,2.5,21,1,Junior,0,11.2,91,2,7,5,14,2,40.3,Moderate,37.1,Moderate
P3174,11,43,3,0,2.0,6.5,5.1,5.6,5.8,6.4,89.1,97.0,76.3,2.5,1.9,21,1,Junior,0,11.2,91,2,7,5,14,2,39.5,Moderate,40.3,Moderate
P3174,12,40,13,0,1.0,6.7,3.2,5.9,6.9,4.9,88.9,100.0,83.5,2.5,3.1,21,1,Junior,0,11.2,91,2,7,5,14,2,43.6,Moderate,44.4,Moderate
P3175,1,56,11,11,2.9,6.5,8.2,7.1,4.6,8.2,99.6,67.9,74.3,3.3,4.4,34,11,Junior,3,8.7,67,0,6,7,78,1,52.1,Moderate,51.7,Moderate
P3175,2,64,12,19,6.5,7.6,7.3,7.5,4.2,7.6,100.0,66.4,93.5,3.0,3.5,34,11,Junior,3,8.7,67,0,6,7,78,1,60.2,High,62.3,High
P3175,3,53,14,8,4.6,7.3,7.3,5.7,5.3,7.2,82.8,78.9,88.7,4.3,4.0,34,11,Junior,3,8.7,67,0,6,7,78,1,51.0,Moderate,58.0,Moderate
P3175,4,53,3,8,2.7,7.0,7.1,6.5,5.8,5.4,92.6,72.3,100.0,4.0,3.3,34,11,Junior,3,8.7,67,0,6,7,78,1,49.9,Moderate,42.0,Moderate
P3175,5,50,10,5,4.8,6.6,8.3,7.1,6.1,7.1,95.8,70.7,86.5,4.8,3.5,34,11,Junior,3,8.7,67,0,6,7,78,1,56.8,High,63.3,High
P3175,6,69,10,24,4.1,6.7,6.9,7.5,3.9,6.9,91.7,87.8,86.2,1.7,1.7,34,11,Junior,3,8.7,67,0,6,7,78,1,55.6,High,56.6,Moderate
P3175,7,59,4,14,4.5,6.9,7.6,6.5,4.2,7.6,86.2,68.6,91.2,5.0,4.5,34,11,Junior,3,8.7,67,0,6,7,78,1,55.0,High,56.4,Moderate
P3175,8,48,14,3,2.7,6.3,6.6,6.5,4.9,6.0,88.5,61.6,73.1,5.4,5.2,34,11,Junior,3,8.7,67,0,6,7,78,1,59.9,High,56.5,Moderate
P3175,9,37,6,0,1.0,7.9,5.1,7.5,5.6,8.2,91.3,81.4,83.0,6.6,3.8,34,11,Junior,3,8.7,67,0,6,7,78,1,46.3,Moderate,38.7,Moderate
P3175,10,66,8,21,4.7,5.7,9.4,6.7,6.2,7.1,98.5,76.3,90.1,4.5,2.5,34,11,Junior,3,8.7,67,0,6,7,78,1,66.3,High,64.9,High
P3175,11,44,6,0,3.4,6.1,8.5,6.6,5.3,8.1,82.5,57.2,89.1,1.8,5.8,34,11,Junior,3,8.7,67,0,6,7,78,1,64.8,High,53.1,Moderate
P3175,12,40,3,0,1.2,7.9,5.0,8.3,3.9,7.5,85.3,71.6,80.5,2.6,4.2,34,11,Junior,3,8.7,67,0,6,7,78,1,46.4,Moderate,31.4,Moderate
P3176,1,39,14,0,1.9,7.9,6.0,3.4,8.0,5.1,89.2,78.9,87.3,5.0,3.2,40,14,Intermediate,0,7.9,84,1,5,3,37,2,35.3,Moderate,45.9,Moderate
P3176,2,53,10,8,3.2,6.8,4.3,1.5,8.8,2.9,95.4,74.2,64.3,3.9,3.5,40,14,Intermediate,0,7.9,84,1,5,3,37,2,34.5,Moderate,45.5,Moderate
P3176,3,35,8,0,2.3,6.3,3.5,4.3,3.9,4.0,100.0,88.8,80.3,3.7,2.5,40,14,Intermediate,0,7.9,84,1,5,3,37,2,32.5,Moderate,39.5,Moderate
P3176,4,69,13,24,5.3,6.0,8.2,5.1,4.6,4.9,99.1,70.0,91.7,2.0,6.4,40,14,Intermediate,0,7.9,84,1,5,3,37,2,60.5,High,64.6,High
P3176,5,57,13,12,6.6,6.3,5.8,7.0,5.9,6.1,84.7,86.8,81.7,5.9,2.0,40,14,Intermediate,0,7.9,84,1,5,3,37,2,62.2,High,62.3,High
P3176,6,40,3,0,3.9,7.3,4.0,4.8,6.1,6.3,96.5,89.4,69.1,3.4,1.7,40,14,Intermediate,0,7.9,84,1,5,3,37,2,41.1,Moderate,40.0,Moderate
P3176,7,47,9,2,3.5,7.3,5.0,2.7,7.3,3.7,92.5,74.3,72.3,2.9,2.2,40,14,Intermediate,0,7.9,84,1,5,3,37,2,34.2,Moderate,42.8,Moderate
P3176,8,46,7,1,1.5,6.5,4.4,3.9,6.6,6.4,88.7,78.8,56.9,3.2,3.9,40,14,Intermediate,0,7.9,84,1,5,3,37,2,34.4,Moderate,43.6,Moderate
P3176,9,58,9,13,3.6,7.7,2.8,3.8,6.7,3.4,91.0,76.9,71.8,4.2,2.8,40,14,Intermediate,0,7.9,84,1,5,3,37,2,29.4,Low,33.0,Moderate
P3176,10,46,14,1,2.5,6.9,3.6,5.3,4.2,3.8,90.2,72.2,82.7,4.3,3.4,40,14,Intermediate,0,7.9,84,1,5,3,37,2,44.3,Moderate,39.4,Moderate
P3176,11,61,10,16,5.0,8.8,4.6,6.4,5.1,6.2,79.6,72.7,90.9,5.3,4.3,40,14,Intermediate,0,7.9,84,1,5,3,37,2,43.2,Moderate,46.6,Moderate
P3176,12,66,14,21,6.0,7.2,5.0,5.9,5.1,6.0,95.1,67.1,86.9,2.0,3.7,40,14,Intermediate,0,7.9,84,1,5,3,37,2,49.8,Moderate,59.6,Moderate
P3177,1,52,9,7,7.4,7.3,3.3,5.1,5.5,4.9,94.7,88.4,70.4,2.1,2.2,28,6,Junior,1,4.4,115,0,3,7,61,3,50.2,Moderate,52.3,Moderate
P3177,2,49,12,4,2.2,6.3,6.0,6.3,3.5,6.2,94.6,93.7,72.1,4.7,1.0,28,6,Junior,1,4.4,115,0,3,7,61,3,53.8,Moderate,52.1,Moderate
P3177,3,57,10,12,5.1,7.1,4.6,2.6,4.5,2.2,85.8,81.8,76.9,4.2,2.7,28,6,Junior,1,4.4,115,0,3,7,61,3,46.7,Moderate,47.6,Moderate
P3177,4,69,5,24,7.1,6.5,5.2,3.1,6.1,3.9,85.6,92.6,59.3,3.6,2.5,28,6,Junior,1,4.4,115,0,3,7,61,3,52.7,Moderate,58.1,Moderate
P3177,5,68,12,23,6.7,7.8,3.1,6.4,4.0,5.6,83.3,85.3,88.2,3.8,1.8,28,6,Junior,1,4.4,115,0,3,7,61,3,55.9,High,54.1,Moderate
P3177,6,65,13,20,5.1,7.1,3.6,4.3,7.3,3.4,90.0,99.4,96.1,5.4,1.0,28,6,Junior,1,4.4,115,0,3,7,61,3,43.8,Moderate,45.6,Moderate
P3177,7,49,9,4,2.9,7.7,2.4,4.1,3.2,4.2,84.9,100.0,91.1,4.6,1.8,28,6,Junior,1,4.4,115,0,3,7,61,3,37.8,Moderate,40.5,Moderate
P3177,8,59,3,14,4.3,7.6,5.7,5.3,3.8,5.6,80.6,98.3,77.4,4.5,1.0,28,6,Junior,1,4.4,115,0,3,7,61,3,49.3,Moderate,51.4,Moderate
P3177,9,52,6,7,4.1,6.9,3.0,3.6,7.6,4.2,100.0,82.1,72.6,1.5,3.1,28,6,Junior,1,4.4,115,0,3,7,61,3,41.0,Moderate,39.2,Moderate
P3177,10,48,13,3,1.4,8.3,1.9,7.5,3.8,3.4,90.6,90.2,100.0,3.0,1.6,28,6,Junior,1,4.4,115,0,3,7,61,3,35.8,Moderate,33.8,Moderate
P3177,11,62,13,17,3.8,8.0,2.1,5.3,6.6,4.3,94.5,93.3,80.8,4.3,1.8,28,6,Junior,1,4.4,115,0,3,7,61,3,39.6,Moderate,39.8,Moderate
P3177,12,44,6,0,3.1,5.5,4.7,5.4,5.2,5.1,97.0,87.0,78.7,4.2,3.4,28,6,Junior,1,4.4,115,0,3,7,61,3,48.8,Moderate,49.8,Moderate
P3178,1,65,5,20,4.7,5.5,6.5,5.4,3.9,5.0,87.6,70.9,82.6,3.1,4.9,40,5,Senior,3,9.4,61,1,8,13,36,4,53.4,Moderate,49.5,Moderate
P3178,2,49,14,4,1.7,6.6,3.7,4.3,5.6,5.1,100.0,75.9,60.7,2.6,2.5,40,5,Senior,3,9.4,61,1,8,13,36,4,39.5,Moderate,43.6,Moderate
P3178,3,35,4,0,2.6,6.5,3.3,6.9,5.0,5.3,98.3,66.4,79.3,6.8,4.9,40,5,Senior,3,9.4,61,1,8,13,36,4,40.0,Moderate,40.3,Moderate
P3178,4,35,14,0,1.9,7.4,2.8,4.5,6.2,6.8,88.0,68.5,77.2,4.1,5.8,40,5,Senior,3,9.4,61,1,8,13,36,4,37.3,Moderate,42.3,Moderate
